縣市,VILLAGE_ID,區域,村里,County_ID,投票人口,DPP,KMT,OTR,Votes
新北市,6501100-007,新北市汐止區,新昌里,65,5783,2849,2934,800,4334
新北市,6501100-008,新北市汐止區,復興里,65,7114,3304,3810,970,5595
新北市,6501100-009,新北市汐止區,茄苳里,65,4924,2491,2433,796,3768
新北市,6501100-010,新北市汐止區,長安里,65,1678,864,814,154,1290
新北市,6501100-011,新北市汐止區,保安里,65,1697,842,855,172,1325
新北市,6501100-012,新北市汐止區,保長里,65,4306,2148,2158,569,3363
新北市,6501100-013,新北市汐止區,鄉長里,65,2391,1234,1157,242,1910
新北市,6501100-014,新北市汐止區,江北里,65,6175,3152,3023,770,4875
新北市,6501100-015,新北市汐止區,拱北里,65,5111,2584,2527,534,4114
新北市,6501100-016,新北市汐止區,烘內里,65,1579,809,770,99,1268
新北市,6501100-017,新北市汐止區,八連里,65,1024,545,479,77,805
新北市,6501100-018,新北市汐止區,樟樹里,65,2236,1179,1057,186,1794
新北市,6501100-019,新北市汐止區,北峰里,65,4540,2306,2234,445,3682
新北市,6501100-020,新北市汐止區,北山里,65,5420,2592,2828,373,4561
新北市,6501100-021,新北市汐止區,白雲里,65,4442,2206,2236,586,3439
新北市,6501100-022,新北市汐止區,橫科里,65,4620,2271,2349,352,3690
新北市,6501100-023,新北市汐止區,東山里,65,613,319,294,65,480
新北市,6501100-024,新北市汐止區,福山里,65,3602,1715,1887,262,2874
新北市,6501100-025,新北市汐止區,宜興里,65,2901,1367,1534,206,2243
新北市,6501100-026,新北市汐止區,中興里,65,7326,3587,3739,609,6130
新北市,6501100-027,新北市汐止區,湖光里,65,5561,2718,2843,470,4632
新北市,6501100-028,新北市汐止區,仁德里,65,1832,909,923,187,1404
新北市,6501100-029,新北市汐止區,厚德里,65,7581,3748,3833,851,6234
新北市,6501100-030,新北市汐止區,忠孝里,65,7719,3745,3974,722,6403
新北市,6501100-031,新北市汐止區,自強里,65,5257,2562,2695,725,4085
新北市,6501100-032,新北市汐止區,文化里,65,4412,2137,2275,568,3505
新北市,6501100-033,新北市汐止區,金龍里,65,4977,2449,2528,509,4077
新北市,6501100-034,新北市汐止區,福德里,65,3264,1566,1698,298,2720
新北市,6501100-035,新北市汐止區,興福里,65,3011,1458,1553,246,2528
新北市,6501100-036,新北市汐止區,康福里,65,5148,2439,2709,502,4313
新北市,6501100-037,新北市汐止區,忠山里,65,3377,1625,1752,192,2738
新北市,6501100-038,新北市汐止區,環河里,65,1204,663,541,83,963
新北市,6501100-039,新北市汐止區,東勢里,65,4095,2008,2087,386,3243
新北市,6501100-040,新北市汐止區,山光里,65,2795,1352,1443,309,2272
新北市,6501100-041,新北市汐止區,大同里,65,2905,1374,1531,359,2281
新北市,6501100-042,新北市汐止區,崇德里,65,5253,2599,2654,787,4057
新北市,6501100-043,新北市汐止區,湖興里,65,6211,3056,3155,539,5074
新北市,6501100-044,新北市汐止區,長青里,65,969,452,517,49,725
新北市,6501100-045,新北市汐止區,福安里,65,6329,3052,3277,1309,4632
新北市,6501100-046,新北市汐止區,秀山里,65,4640,2293,2347,686,3562
新北市,6501100-047,新北市汐止區,建成里,65,5210,2455,2755,756,4101
新北市,6501100-048,新北市汐止區,城中里,65,4679,2169,2510,673,3606
新北市,6501100-049,新北市汐止區,湖蓮里,65,2558,1191,1367,237,2033
新北市,6501100-050,新北市汐止區,保新里,65,2886,1403,1483,276,2366
新北市,6501200-001,新北市瑞芳區,龍潭里,65,816,403,413,73,603
新北市,6501200-002,新北市瑞芳區,龍興里,65,2309,1127,1182,305,1670
新北市,6501200-003,新北市瑞芳區,龍鎮里,65,1458,745,713,137,1066
新北市,6501200-004,新北市瑞芳區,龍川里,65,1924,927,997,250,1419
新北市,6501200-005,新北市瑞芳區,龍山里,65,1565,830,735,157,1210
新北市,6501200-006,新北市瑞芳區,龍安里,65,736,364,372,81,572
新北市,6501200-007,新北市瑞芳區,爪?里,65,4294,2130,2164,519,3150
新北市,6501200-008,新北市瑞芳區,柑坪里,65,1287,681,606,134,957
新北市,6501200-009,新北市瑞芳區,東和里,65,2047,1028,1019,267,1434
新北市,6501200-010,新北市瑞芳區,上天里,65,1502,793,709,146,1141
新北市,6501200-011,新北市瑞芳區,吉慶里,65,1923,1018,905,168,1517
新北市,6501200-012,新北市瑞芳區,吉安里,65,3495,1768,1727,373,2705
新北市,6501200-013,新北市瑞芳區,傑魚里,65,2271,1182,1089,278,1724
新北市,6501200-014,新北市瑞芳區,猴硐里,65,537,306,231,37,404
新北市,6501200-015,新北市瑞芳區,光復里,65,340,179,161,28,241
新北市,6501200-016,新北市瑞芳區,弓橋里,65,339,200,139,23,266
新北市,6501200-017,新北市瑞芳區,碩仁里,65,175,93,82,5,137
新北市,6501200-018,新北市瑞芳區,基山里,65,534,279,255,51,374
新北市,6501200-019,新北市瑞芳區,永慶里,65,491,258,233,28,352
新北市,6501200-020,新北市瑞芳區,崇文里,65,369,196,173,23,262
新北市,6501200-021,新北市瑞芳區,福住里,65,199,107,92,18,132
新北市,6501200-022,新北市瑞芳區,頌德里,65,384,197,187,23,254
新北市,6501200-023,新北市瑞芳區,新山里,65,408,225,183,13,292
新北市,6501200-024,新北市瑞芳區,瓜山里,65,210,110,100,7,151
新北市,6501200-025,新北市瑞芳區,銅山里,65,221,121,100,17,132
新北市,6501200-026,新北市瑞芳區,石山里,65,381,202,179,18,252
新北市,6501200-027,新北市瑞芳區,?新里,65,324,158,166,21,221
新北市,6501200-028,新北市瑞芳區,?洞里,65,536,249,287,37,349
新北市,6501200-029,新北市瑞芳區,海濱里,65,1357,626,731,113,1070
新北市,6501200-030,新北市瑞芳區,瑞濱里,65,2288,1114,1174,240,1785
新北市,6501200-031,新北市瑞芳區,深澳里,65,1436,688,748,138,1094
新北市,6501200-032,新北市瑞芳區,南雅里,65,288,147,141,23,223
新北市,6501200-033,新北市瑞芳區,鼻頭里,65,959,476,483,59,766
新北市,6501200-034,新北市瑞芳區,新峰里,65,3596,1822,1774,504,2752
新北市,6501300-001,新北市土城區,埤塘里,65,5503,3127,2376,522,4572
新北市,6501300-002,新北市土城區,土城里,65,2172,1068,1104,267,1672
新北市,6501300-003,新北市土城區,員林里,65,6114,2981,3133,801,4802
新北市,6501300-004,新北市土城區,員仁里,65,5947,2943,3004,779,4732
新北市,6501300-005,新北市土城區,長風里,65,2178,1056,1122,266,1614
新北市,6501300-006,新北市土城區,日新里,65,4875,2426,2449,592,3897
新北市,6501300-007,新北市土城區,日和里,65,6151,3045,3106,846,4890
新北市,6501300-008,新北市土城區,貨饒里,65,4183,2087,2096,484,3434
新北市,6501300-009,新北市土城區,柑林里,65,3457,1685,1772,615,2651
新北市,6501300-010,新北市土城區,埤林里,65,9006,4394,4612,1221,7317
新北市,6501300-011,新北市土城區,瑞興里,65,3311,1620,1691,364,2626
新北市,6501300-012,新北市土城區,清水里,65,8563,4192,4371,1068,7024
新北市,6501300-013,新北市土城區,清和里,65,6568,3367,3201,766,5366
新北市,6501300-014,新北市土城區,永豐里,65,4693,2310,2383,719,3659
新北市,6501300-015,新北市土城區,清化里,65,1705,901,804,183,1344
新北市,6501300-016,新北市土城區,清溪里,65,7398,3644,3754,969,5808
新北市,6501300-017,新北市土城區,?廷里,65,7903,3900,4003,1017,6448
新北市,6501300-018,新北市土城區,平和里,65,7354,3652,3702,910,6035
新北市,6501300-019,新北市土城區,廷寮里,65,5150,2570,2580,725,4106
新北市,6501300-020,新北市土城區,大安里,65,4990,2510,2480,621,3930
新北市,6501300-021,新北市土城區,永寧里,65,8732,4343,4389,1289,6807
新北市,6501300-022,新北市土城區,沛陂里,65,4663,2380,2283,676,3662
新北市,6501300-023,新北市土城區,頂埔里,65,5187,2597,2590,703,4072
新北市,6501300-024,新北市土城區,頂福里,65,5447,2736,2711,776,4136
新北市,6501300-025,新北市土城區,頂新里,65,2746,1317,1429,497,2010
新北市,6501300-026,新北市土城區,祖田里,65,1774,908,866,211,1413
新北市,6501300-027,新北市土城區,樂利里,65,5589,2733,2856,625,4656
新北市,6501300-028,新北市土城區,廣福里,65,6038,2967,3071,805,4901
新北市,6501300-029,新北市土城區,學府里,65,3851,1857,1994,515,3138
新北市,6501300-030,新北市土城區,延壽里,65,4803,2412,2391,561,3925
新北市,6501300-031,新北市土城區,安和里,65,5315,2632,2683,667,4350
新北市,6501300-032,新北市土城區,青雲里,65,3211,1581,1630,462,2457
新北市,6501300-033,新北市土城區,員福里,65,5862,2938,2924,651,4721
新北市,6501300-034,新北市土城區,延吉里,65,4658,2362,2296,578,3732
新北市,6501300-035,新北市土城區,復興里,65,4800,2386,2414,584,3892
新北市,6501300-036,新北市土城區,裕生里,65,5858,2883,2975,813,4612
新北市,6501300-037,新北市土城區,員信里,65,4602,2265,2337,484,3765
新北市,6501300-038,新北市土城區,永富里,65,5615,2792,2823,767,4526
新北市,6501300-039,新北市土城區,學成里,65,3414,1702,1712,399,2813
新北市,6501300-040,新北市土城區,延和里,65,6798,3238,3560,936,5473
新北市,6501300-041,新北市土城區,中正里,65,3452,1622,1830,482,2767
新北市,6501300-042,新北市土城區,學士里,65,5117,2481,2636,800,4040
新北市,6501300-043,新北市土城區,明德里,65,6041,2836,3205,830,4886
新北市,6501300-044,新北市土城區,廣興里,65,3655,1721,1934,522,2928
新北市,6501300-045,新北市土城區,青山里,65,3269,1650,1619,415,2595
新北市,6501300-046,新北市土城區,金城里,65,6435,3075,3360,894,5196
新北市,6501300-047,新北市土城區,延祿里,65,4481,2261,2220,615,3568
新北市,6501400-001,新北市蘆洲區,正義里,65,13162,6307,6855,3373,9210
新北市,6501400-002,新北市蘆洲區,中原里,65,5801,2844,2957,960,4471
新北市,6501400-003,新北市蘆洲區,中路里,65,4241,2146,2095,602,3324
新北市,6501400-004,新北市蘆洲區,光華里,65,5364,2578,2786,699,4230
新北市,6501400-005,新北市蘆洲區,保佑里,65,4055,2022,2033,568,3104
新北市,6501400-006,新北市蘆洲區,水湳里,65,11015,5387,5628,1700,8669
新北市,6501400-007,新北市蘆洲區,樓厝里,65,6608,3237,3371,883,5287
新北市,6501400-008,新北市蘆洲區,鷺江里,65,5859,2864,2995,830,4635
新北市,6501400-009,新北市蘆洲區,恆德里,65,6418,3144,3274,743,5107
新北市,6501400-010,新北市蘆洲區,溪墘里,65,3428,1678,1750,446,2637
新北市,6501400-011,新北市蘆洲區,樹德里,65,3570,1788,1782,428,2808
新北市,6501400-012,新北市蘆洲區,保和里,65,2842,1400,1442,387,2206
新北市,6501400-013,新北市蘆洲區,仁復里,65,2305,1124,1181,311,1748
新北市,6501400-014,新北市蘆洲區,得勝里,65,3552,1713,1839,419,2695
新北市,6501400-015,新北市蘆洲區,南港里,65,6215,3050,3165,981,4898
新北市,6501400-016,新北市蘆洲區,永樂里,65,6714,3343,3371,1050,5299
新北市,6501400-017,新北市蘆洲區,永康里,65,7214,3485,3729,1116,5770
新北市,6501400-018,新北市蘆洲區,信義里,65,4293,2138,2155,536,3466
新北市,6501400-019,新北市蘆洲區,玉清里,65,5990,2905,3085,823,4764
新北市,6501400-020,新北市蘆洲區,復興里,65,3758,1866,1892,531,2987
新北市,6501400-021,新北市蘆洲區,水河里,65,9792,4831,4961,1322,7928
新北市,6501400-022,新北市蘆洲區,仁愛里,65,5644,2812,2832,739,4589
新北市,6501400-023,新北市蘆洲區,忠義里,65,3399,1659,1740,479,2715
新北市,6501400-024,新北市蘆洲區,九芎里,65,5636,2784,2852,748,4548
新北市,6501400-025,新北市蘆洲區,中華里,65,3492,1729,1763,433,2717
新北市,6501400-026,新北市蘆洲區,得仁里,65,3251,1604,1647,413,2564
新北市,6501400-027,新北市蘆洲區,仁德里,65,5885,2931,2954,788,4689
新北市,6501400-028,新北市蘆洲區,仁義里,65,5373,2875,2498,557,4490
新北市,6501400-029,新北市蘆洲區,光明里,65,5169,2561,2608,775,4066
新北市,6501400-030,新北市蘆洲區,保新里,65,2850,1433,1417,342,2269
新北市,6501400-031,新北市蘆洲區,長安里,65,5416,2721,2695,711,4418
新北市,6501400-032,新北市蘆洲區,民和里,65,2941,1466,1475,353,2280
新北市,6501400-033,新北市蘆洲區,忠孝里,65,2605,1293,1312,321,2143
新北市,6501400-034,新北市蘆洲區,福安里,65,3377,1645,1732,424,2756
新北市,6501400-035,新北市蘆洲區,永安里,65,5413,2635,2778,725,4366
新北市,6501400-036,新北市蘆洲區,延平里,65,4433,2193,2240,611,3572
新北市,6501400-037,新北市蘆洲區,成功里,65,7890,3827,4063,1087,6432
新北市,6501400-038,新北市蘆洲區,永德里,65,4728,2337,2391,604,3883
新北市,6501500-001,新北市五股區,興珍里,65,5132,2656,2476,594,4116
新北市,6501500-002,新北市五股區,更寮里,65,1289,677,612,124,992
新北市,6501500-003,新北市五股區,集福里,65,4027,2016,2011,528,3177
新北市,6501500-004,新北市五股區,觀音里,65,1558,843,715,179,1144
新北市,6501500-005,新北市五股區,成州里,65,6231,3199,3032,931,4842
新北市,6501500-006,新北市五股區,成功里,65,5856,3016,2840,879,4673
新北市,6501500-007,新北市五股區,五龍里,65,1593,874,719,223,1172
新北市,6501500-008,新北市五股區,五股里,65,4676,2406,2270,622,3630
新北市,6501500-009,新北市五股區,五福里,65,3869,1962,1907,528,3098
新北市,6501500-010,新北市五股區,德音里,65,5550,2747,2803,793,4434
新北市,6501500-011,新北市五股區,陸一里,65,2466,1221,1245,253,1578
新北市,6501500-012,新北市五股區,貿商里,65,3153,1547,1606,442,2165
新北市,6501500-013,新北市五股區,德泰里,65,4612,2240,2372,672,3671
新北市,6501500-014,新北市五股區,成德里,65,3084,1547,1537,409,2375
新北市,6501500-015,新北市五股區,六福里,65,3946,1941,2005,505,3228
新北市,6501500-016,新北市五股區,集賢里,65,4014,1998,2016,566,3188
新北市,6501500-017,新北市五股區,民義里,65,3570,1787,1783,485,2778
新北市,6501500-018,新北市五股區,成泰里,65,6455,3304,3151,973,5130
新北市,6501500-019,新北市五股區,水碓里,65,8138,4027,4111,1124,6518
新北市,6501500-020,新北市五股區,福德里,65,3307,1655,1652,508,2571
新北市,6501600-001,新北市泰山區,大科里,65,1013,541,472,155,736
新北市,6501600-002,新北市泰山區,黎明里,65,3800,1884,1916,621,2900
新北市,6501600-003,新北市泰山區,山腳里,65,7156,3582,3574,1073,5568
新北市,6501600-004,新北市泰山區,福泰里,65,3068,1560,1508,427,2303
新北市,6501600-005,新北市泰山區,楓樹里,65,4731,2384,2347,735,3551
新北市,6501600-006,新北市泰山區,同榮里,65,4391,2187,2204,595,3431
新北市,6501600-007,新北市泰山區,義學里,65,4932,2488,2444,801,3795
新北市,6501600-008,新北市泰山區,明志里,65,3891,1924,1967,449,3165
新北市,6501600-009,新北市泰山區,貴子里,65,4095,2045,2050,528,3207
新北市,6501600-010,新北市泰山區,貴和里,65,5197,2604,2593,703,4107
新北市,6501600-011,新北市泰山區,同興里,65,4236,2076,2160,848,3062
新北市,6501600-012,新北市泰山區,義仁里,65,8597,4308,4289,1471,6635
新北市,6501600-013,新北市泰山區,泰友里,65,2350,1169,1181,270,1871
新北市,6501600-014,新北市泰山區,新明里,65,3656,1818,1838,510,2912
新北市,6501600-015,新北市泰山區,貴賢里,65,3926,1939,1987,492,3074
新北市,6501600-016,新北市泰山區,福興里,65,3949,1937,2012,652,2960
新北市,6501600-017,新北市泰山區,全興里,65,9566,4664,4902,2209,6975
新北市,6501700-001,新北市林口區,東林里,65,4585,2301,2284,678,3516
新北市,6501700-002,新北市林口區,林口里,65,5817,2863,2954,842,4522
新北市,6501700-003,新北市林口區,西林里,65,9477,4740,4737,1569,7227
新北市,6501700-004,新北市林口區,菁湖里,65,4722,2366,2356,676,3606
新北市,6501700-005,新北市林口區,中湖里,65,3974,2024,1950,710,2904
新北市,6501700-006,新北市林口區,湖北里,65,1718,909,809,255,1283
新北市,6501700-007,新北市林口區,湖南里,65,18716,9010,9706,4162,13380
新北市,6501700-008,新北市林口區,南勢里,65,15600,7505,8095,2884,11709
新北市,6501700-009,新北市林口區,東勢里,65,6677,3283,3394,1073,5121
新北市,6501700-010,新北市林口區,頂福里,65,1256,694,562,155,907
新北市,6501700-011,新北市林口區,下福里,65,1512,776,736,236,1081
新北市,6501700-012,新北市林口區,嘉寶里,65,1117,581,536,143,831
新北市,6501700-013,新北市林口區,瑞平里,65,1043,560,483,155,768
新北市,6501700-014,新北市林口區,太平里,65,1701,860,841,245,1277
新北市,6501700-015,新北市林口區,仁愛里,65,7125,3345,3780,1394,5250
新北市,6501700-016,新北市林口區,麗林里,65,9726,4627,5099,2238,7033
新北市,6501700-017,新北市林口區,麗園里,65,4439,2149,2290,640,3476
新北市,6501800-001,新北市深坑區,深坑里,65,3532,1753,1779,432,2768
新北市,6501800-002,新北市深坑區,萬順里,65,2513,1259,1254,229,2022
新北市,6501800-003,新北市深坑區,土庫里,65,3215,1604,1611,364,2536
新北市,6501800-004,新北市深坑區,昇高里,65,2208,1163,1045,199,1765
新北市,6501800-005,新北市深坑區,阿柔里,65,649,367,282,76,482
新北市,6501800-006,新北市深坑區,埔新里,65,6410,3120,3290,798,5148
新北市,6501800-007,新北市深坑區,萬福里,65,2739,1388,1351,270,2165
新北市,6501800-008,新北市深坑區,賴仲里,65,2276,1156,1120,235,1803
新北市,6501900-001,新北市石碇區,石碇里,65,457,252,205,43,346
新北市,6501900-002,新北市石碇區,潭邊里,65,891,481,410,81,658
新北市,6501900-003,新北市石碇區,隆盛里,65,806,455,351,85,595
新北市,6501900-004,新北市石碇區,烏塗里,65,771,440,331,39,564
新北市,6501900-005,新北市石碇區,彭山里,65,362,193,169,36,262
新北市,6501900-006,新北市石碇區,豐田里,65,443,260,183,42,297
新北市,6501900-007,新北市石碇區,永定里,65,707,379,328,87,507
新北市,6501900-008,新北市石碇區,中民里,65,863,500,363,104,623
新北市,6501900-009,新北市石碇區,光明里,65,270,159,111,15,192
新北市,6501900-010,新北市石碇區,豐林里,65,319,175,144,26,248
新北市,6501900-011,新北市石碇區,永安里,65,877,451,426,110,624
新北市,6501900-012,新北市石碇區,格頭里,65,1052,571,481,121,748
新北市,6502000-001,新北市坪林區,粗窟里,65,933,539,394,61,666
新北市,6502000-002,新北市坪林區,坪林里,65,1369,742,627,160,984
新北市,6502000-003,新北市坪林區,大林里,65,1250,716,534,110,869
新北市,6502000-004,新北市坪林區,石??里,65,457,248,209,32,318
新北市,6502000-005,新北市坪林區,上德里,65,882,500,382,83,630
新北市,6502000-006,新北市坪林區,水德里,65,705,384,321,68,497
新北市,6502000-007,新北市坪林區,漁光里,65,887,486,401,47,609
新北市,6502100-001,新北市三芝區,八賢里,65,384,212,172,42,264
新北市,6502100-002,新北市三芝區,埔頭里,65,5491,2667,2824,656,4363
新北市,6502100-003,新北市三芝區,古庄里,65,1141,609,532,108,848
新北市,6502100-004,新北市三芝區,新庄里,65,1013,544,469,115,723
新北市,6502100-005,新北市三芝區,埔坪里,65,7465,3742,3723,1006,5708
新北市,6502100-006,新北市三芝區,茂長里,65,680,359,321,58,528
新北市,6502100-007,新北市三芝區,橫山里,65,568,329,239,37,399
新北市,6502100-008,新北市三芝區,錫板里,65,826,481,345,65,581
新北市,6502100-009,新北市三芝區,後厝里,65,2254,1145,1109,148,1734
新北市,6502100-010,新北市三芝區,福德里,65,923,471,452,108,671
新北市,6502100-011,新北市三芝區,圓山里,65,624,362,262,74,446
新北市,6502100-012,新北市三芝區,店子里,65,696,385,311,56,499
新北市,6502100-013,新北市三芝區,興華里,65,1364,751,613,133,1018
新北市,6502200-001,新北市石門區,德茂里,65,1375,740,635,180,1040
新北市,6502200-002,新北市石門區,富基里,65,1656,828,828,212,1228
新北市,6502200-003,新北市石門區,老梅里,65,2600,1326,1274,323,1938
新北市,6502200-004,新北市石門區,山溪里,65,1040,568,472,105,778
新北市,6502200-005,新北市石門區,石門里,65,1856,938,918,238,1378
新北市,6502200-006,新北市石門區,尖鹿里,65,1840,957,883,244,1376
新北市,6502200-007,新北市石門區,乾華里,65,382,219,163,24,280
新北市,6502200-008,新北市石門區,茂林里,65,769,408,361,66,597
新北市,6502200-009,新北市石門區,草里里,65,1131,581,550,172,828
新北市,6502300-001,新北市八里區,龍源里,65,7136,3455,3681,652,5843
新北市,6502300-002,新北市八里區,米倉里,65,3584,1839,1745,395,2803
新北市,6502300-003,新北市八里區,大崁里,65,3059,1564,1495,475,2313
新北市,6502300-004,新北市八里區,埤頭里,65,4036,2021,2015,553,3114
新北市,6502300-005,新北市八里區,頂罟里,65,2058,997,1061,275,1624
新北市,6502300-006,新北市八里區,舊城里,65,7428,3656,3772,982,5948
新北市,6502300-007,新北市八里區,訊塘里,65,4672,2356,2316,684,3628
新北市,6502300-008,新北市八里區,荖阡里,65,1990,1029,961,289,1493
新北市,6502300-009,新北市八里區,長坑里,65,1690,903,787,205,1273
新北市,6502300-010,新北市八里區,下罟里,65,1680,867,813,247,1245
新北市,6502400-001,新北市平溪區,薯榔里,65,447,254,193,30,302
新北市,6502400-002,新北市平溪區,菁桐里,65,289,157,132,28,205
新北市,6502400-003,新北市平溪區,白石里,65,276,155,121,17,205
新北市,6502400-004,新北市平溪區,石底里,65,513,278,235,37,332
新北市,6502400-005,新北市平溪區,平溪里,65,277,139,138,30,183
新北市,6502400-006,新北市平溪區,嶺腳里,65,727,396,331,44,509
新北市,6502400-007,新北市平溪區,東勢里,65,469,269,200,19,319
新北市,6502400-008,新北市平溪區,望古里,65,166,93,73,9,113
新北市,6502400-009,新北市平溪區,南山里,65,399,232,167,14,268
新北市,6502400-010,新北市平溪區,平湖里,65,185,104,81,12,119
新北市,6502400-011,新北市平溪區,十分里,65,958,506,452,82,599
新北市,6502400-012,新北市平溪區,新寮里,65,178,103,75,13,116
新北市,6502500-001,新北市雙溪區,雙溪里,65,542,267,275,57,369
新北市,6502500-002,新北市雙溪區,共和里,65,483,265,218,45,337
新北市,6502500-003,新北市雙溪區,新基里,65,950,522,428,111,629
新北市,6502500-004,新北市雙溪區,魚行里,65,809,455,354,57,574
新北市,6502500-005,新北市雙溪區,三港里,65,473,275,198,32,307
新北市,6502500-006,新北市雙溪區,牡丹里,65,1928,1008,920,189,1338
新北市,6502500-007,新北市雙溪區,三貂里,65,375,203,172,23,280
新北市,6502500-008,新北市雙溪區,平林里,65,1094,583,511,101,783
新北市,6502500-009,新北市雙溪區,上林里,65,707,394,313,50,484
新北市,6502500-010,新北市雙溪區,外柑里,65,492,284,208,31,350
新北市,6502500-011,新北市雙溪區,長源里,65,412,228,184,29,272
新北市,6502500-012,新北市雙溪區,泰平里,65,1041,542,499,93,759
新北市,6502600-001,新北市貢寮區,貢寮里,65,1005,518,487,86,693
新北市,6502600-002,新北市貢寮區,吉林里,65,518,322,196,28,381
新北市,6502600-003,新北市貢寮區,雙玉里,65,817,451,366,65,556
新北市,6502600-004,新北市貢寮區,龍崗里,65,457,260,197,24,330
新北市,6502600-005,新北市貢寮區,龍門里,65,770,392,378,60,550
新北市,6502600-006,新北市貢寮區,福隆里,65,1912,920,992,167,1364
新北市,6502600-007,新北市貢寮區,仁里里,65,2010,1012,998,209,1502
新北市,6502600-008,新北市貢寮區,真理里,65,2384,1156,1228,212,1815
新北市,6502600-009,新北市貢寮區,福連里,65,987,456,531,53,765
新北市,6502600-010,新北市貢寮區,美豐里,65,865,499,366,71,573
新北市,6502600-011,新北市貢寮區,和美里,65,1164,597,567,102,853
新北市,6502700-001,新北市金山區,和平里,65,570,274,296,70,400
新北市,6502700-002,新北市金山區,大同里,65,813,394,419,73,607
新北市,6502700-003,新北市金山區,豐漁里,65,585,299,286,76,418
新北市,6502700-004,新北市金山區,磺港里,65,2090,1050,1040,262,1559
新北市,6502700-005,新北市金山區,美田里,65,4590,2186,2404,687,3521
新北市,6502700-006,新北市金山區,五湖里,65,2010,1030,980,226,1541
新北市,6502700-007,新北市金山區,重和里,65,1402,713,689,119,1072
新北市,6502700-008,新北市金山區,兩湖里,65,448,231,217,52,324
新北市,6502700-009,新北市金山區,六股里,65,752,422,330,79,561
新北市,6502700-010,新北市金山區,三界里,65,744,355,389,73,535
新北市,6502700-011,新北市金山區,清泉里,65,944,504,440,98,704
新北市,6502700-012,新北市金山區,萬壽里,65,549,264,285,64,387
新北市,6502700-013,新北市金山區,西湖里,65,214,123,91,16,154
新北市,6502700-014,新北市金山區,永興里,65,664,356,308,58,472
新北市,6502700-015,新北市金山區,金美里,65,5839,2815,3024,665,4591
新北市,6502800-001,新北市萬里區,萬里里,65,5189,2544,2645,718,3905
新北市,6502800-002,新北市萬里區,龜吼里,65,2847,1457,1390,305,2027
新北市,6502800-003,新北市萬里區,野柳里,65,3729,1805,1924,405,2930
新北市,6502800-004,新北市萬里區,大鵬里,65,3244,1657,1587,407,2402
新北市,6502800-005,新北市萬里區,磺潭里,65,636,341,295,65,468
新北市,6502800-006,新北市萬里區,雙興里,65,1110,629,481,108,758
新北市,6502800-007,新北市萬里區,溪底里,65,756,422,334,51,536
新北市,6502800-008,新北市萬里區,崁?里,65,501,259,242,57,354
新北市,6502800-009,新北市萬里區,中幅里,65,1315,658,657,198,948
新北市,6502800-010,新北市萬里區,北基里,65,3305,1643,1662,302,2519
新北市,6502900-001,新北市烏來區,烏來里,65,2708,1331,1377,392,2020
新北市,6502900-002,新北市烏來區,忠治里,65,1824,907,917,268,1409
新北市,6502900-003,新北市烏來區,福山里,65,748,383,365,155,548
新北市,6502900-004,新北市烏來區,信賢里,65,614,298,316,94,448
新北市,6502900-005,新北市烏來區,孝義里,65,255,140,115,23,209
台北市,6300100-002,台北市松山區,莊敬里,63,5649,2750,2899,677,4093
台北市,6300100-003,台北市松山區,東榮里,63,8572,4007,4565,1407,5848
台北市,6300100-004,台北市松山區,三民里,63,7161,3279,3882,965,4943
台北市,6300100-005,台北市松山區,新益里,63,4828,2299,2529,547,3541
台北市,6300100-006,台北市松山區,富錦里,63,5483,2527,2956,764,3901
台北市,6300100-007,台北市松山區,新東里,63,5218,2497,2721,742,3762
台北市,6300100-008,台北市松山區,富泰里,63,4957,2166,2791,711,3492
台北市,6300100-009,台北市松山區,介壽里,63,4899,2330,2569,951,3229
台北市,6300100-010,台北市松山區,精忠里,63,4726,2241,2485,829,3172
台北市,6300100-011,台北市松山區,東光里,63,7515,3562,3953,835,5389
台北市,6300100-012,台北市松山區,龍田里,63,11255,5306,5949,2266,7425
台北市,6300100-013,台北市松山區,東昌里,63,2966,1400,1566,561,1946
台北市,6300100-014,台北市松山區,東勢里,63,4736,2222,2514,775,3221
台北市,6300100-015,台北市松山區,中華里,63,6862,3211,3651,1257,4607
台北市,6300100-016,台北市松山區,民有里,63,8994,4166,4828,1053,6457
台北市,6300100-017,台北市松山區,民福里,63,6626,3150,3476,672,4899
台北市,6300100-018,台北市松山區,慈祐里,63,8072,4052,4020,800,6156
台北市,6300100-019,台北市松山區,安平里,63,8733,4196,4537,1007,6489
台北市,6300100-020,台北市松山區,鵬程里,63,5742,2763,2979,633,4328
台北市,6300100-021,台北市松山區,自強里,63,10270,4921,5349,1436,7100
台北市,6300100-022,台北市松山區,吉祥里,63,8777,4103,4674,1066,6462
台北市,6300100-024,台北市松山區,新聚里,63,8372,3901,4471,1102,6174
台北市,6300100-025,台北市松山區,復盛里,63,6797,3211,3586,911,4854
台北市,6300100-026,台北市松山區,中正里,63,10904,5102,5802,2544,7260
台北市,6300100-027,台北市松山區,中崙里,63,4625,2148,2477,991,3126
台北市,6300100-028,台北市松山區,美仁里,63,3860,1848,2012,787,2577
台北市,6300100-029,台北市松山區,吉仁里,63,4344,2071,2273,781,2975
台北市,6300100-030,台北市松山區,敦化里,63,7611,3633,3978,1405,5239
台北市,6300100-031,台北市松山區,復源里,63,3507,1653,1854,671,2408
