VILLAGE_ID,縣市,鄉鎮,村里,當選,姓名,票數,政黨,得票數,COUNTY_ID,Villige_NAME
6300600-004,臺北市,大同區,建泰里,0,潘懷宗,221,新黨,713,63,大同區建泰里
6300600-004,臺北市,大同區,建泰里,1,姚文智,457,民主進步黨,1341,63,大同區建泰里
6300600-004,臺北市,大同區,建泰里,0,陳建斌,1,自由台灣黨,6,63,大同區建泰里
6300600-005,臺北市,大同區,永樂里,0,王銘宗,6,無,16,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,0,陳民乾,1,台灣獨立黨,14,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,0,吳俊德,14,信心希望聯盟,49,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,0,林幸蓉,9,健保免費連線,27,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,0,潘懷宗,301,新黨,1016,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,1,姚文智,497,民主進步黨,1935,63,大同區永樂里
6300600-005,臺北市,大同區,永樂里,0,陳建斌,4,自由台灣黨,8,63,大同區永樂里
6300600-006,臺北市,大同區,朝陽里,0,王銘宗,5,無,16,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,0,陳民乾,6,台灣獨立黨,15,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,0,吳俊德,9,信心希望聯盟,44,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,0,林幸蓉,9,健保免費連線,38,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,0,潘懷宗,298,新黨,880,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,1,姚文智,527,民主進步黨,1554,63,大同區朝陽里
6300600-006,臺北市,大同區,朝陽里,0,陳建斌,4,自由台灣黨,11,63,大同區朝陽里
6300600-007,臺北市,大同區,星明里,0,王銘宗,4,無,29,63,大同區星明里
6300600-007,臺北市,大同區,星明里,0,陳民乾,3,台灣獨立黨,15,63,大同區星明里
6300600-007,臺北市,大同區,星明里,0,吳俊德,15,信心希望聯盟,67,63,大同區星明里
6300600-007,臺北市,大同區,星明里,0,林幸蓉,9,健保免費連線,33,63,大同區星明里
6300600-007,臺北市,大同區,星明里,0,潘懷宗,289,新黨,1214,63,大同區星明里
6300600-007,臺北市,大同區,星明里,1,姚文智,481,民主進步黨,1915,63,大同區星明里
6300600-007,臺北市,大同區,星明里,0,陳建斌,2,自由台灣黨,8,63,大同區星明里
6300600-008,臺北市,大同區,光能里,0,王銘宗,7,無,25,63,大同區光能里
6300600-008,臺北市,大同區,光能里,0,陳民乾,6,台灣獨立黨,11,63,大同區光能里
6300600-008,臺北市,大同區,光能里,0,吳俊德,19,信心希望聯盟,42,63,大同區光能里
6300600-008,臺北市,大同區,光能里,0,林幸蓉,14,健保免費連線,44,63,大同區光能里
6300600-008,臺北市,大同區,光能里,0,潘懷宗,293,新黨,1022,63,大同區光能里
6300600-008,臺北市,大同區,光能里,1,姚文智,604,民主進步黨,1880,63,大同區光能里
6300600-008,臺北市,大同區,光能里,0,陳建斌,2,自由台灣黨,7,63,大同區光能里
6300600-009,臺北市,大同區,大有里,0,王銘宗,4,無,20,63,大同區大有里
6300600-009,臺北市,大同區,大有里,0,陳民乾,3,台灣獨立黨,11,63,大同區大有里
6300600-009,臺北市,大同區,大有里,0,吳俊德,12,信心希望聯盟,55,63,大同區大有里
6300600-009,臺北市,大同區,大有里,0,林幸蓉,8,健保免費連線,22,63,大同區大有里
6300600-009,臺北市,大同區,大有里,0,潘懷宗,246,新黨,931,63,大同區大有里
6300600-009,臺北市,大同區,大有里,1,姚文智,609,民主進步黨,1847,63,大同區大有里
6300600-009,臺北市,大同區,大有里,0,陳建斌,2,自由台灣黨,5,63,大同區大有里
6300600-010,臺北市,大同區,延平里,0,王銘宗,6,無,15,63,大同區延平里
6300600-010,臺北市,大同區,延平里,0,陳民乾,2,台灣獨立黨,9,63,大同區延平里
6300600-010,臺北市,大同區,延平里,0,吳俊德,14,信心希望聯盟,42,63,大同區延平里
6300600-010,臺北市,大同區,延平里,0,林幸蓉,12,健保免費連線,26,63,大同區延平里
6300600-010,臺北市,大同區,延平里,0,潘懷宗,303,新黨,918,63,大同區延平里
6300600-010,臺北市,大同區,延平里,1,姚文智,437,民主進步黨,1370,63,大同區延平里
6300600-010,臺北市,大同區,延平里,0,陳建斌,1,自由台灣黨,6,63,大同區延平里
6300600-011,臺北市,大同區,雙連里,0,王銘宗,12,無,45,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,0,陳民乾,3,台灣獨立黨,17,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,0,吳俊德,8,信心希望聯盟,62,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,0,林幸蓉,15,健保免費連線,62,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,0,潘懷宗,292,新黨,1811,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,1,姚文智,632,民主進步黨,3284,63,大同區雙連里
6300600-011,臺北市,大同區,雙連里,0,陳建斌,3,自由台灣黨,16,63,大同區雙連里
6300600-012,臺北市,大同區,南芳里,0,王銘宗,5,無,14,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,0,陳民乾,2,台灣獨立黨,9,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,0,吳俊德,11,信心希望聯盟,33,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,0,林幸蓉,5,健保免費連線,27,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,0,潘懷宗,259,新黨,833,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,1,姚文智,386,民主進步黨,1323,63,大同區南芳里
6300600-012,臺北市,大同區,南芳里,0,陳建斌,0,自由台灣黨,3,63,大同區南芳里
6300600-013,臺北市,大同區,民權里,0,王銘宗,4,無,29,63,大同區民權里
6300600-013,臺北市,大同區,民權里,0,陳民乾,8,台灣獨立黨,16,63,大同區民權里
6300600-013,臺北市,大同區,民權里,0,吳俊德,18,信心希望聯盟,87,63,大同區民權里
6300600-013,臺北市,大同區,民權里,0,林幸蓉,9,健保免費連線,38,63,大同區民權里
6300600-013,臺北市,大同區,民權里,0,潘懷宗,307,新黨,1304,63,大同區民權里
6300600-013,臺北市,大同區,民權里,1,姚文智,563,民主進步黨,2116,63,大同區民權里
6300600-013,臺北市,大同區,民權里,0,陳建斌,1,自由台灣黨,10,63,大同區民權里
6300600-014,臺北市,大同區,景星里,0,王銘宗,7,無,7,63,大同區景星里
6300600-014,臺北市,大同區,景星里,0,陳民乾,0,台灣獨立黨,5,63,大同區景星里
6300600-014,臺北市,大同區,景星里,0,吳俊德,10,信心希望聯盟,20,63,大同區景星里
6300600-014,臺北市,大同區,景星里,0,林幸蓉,10,健保免費連線,18,63,大同區景星里
6300600-014,臺北市,大同區,景星里,0,潘懷宗,269,新黨,539,63,大同區景星里
6300600-014,臺北市,大同區,景星里,1,姚文智,446,民主進步黨,986,63,大同區景星里
6300600-014,臺北市,大同區,景星里,0,陳建斌,2,自由台灣黨,4,63,大同區景星里
6300600-015,臺北市,大同區,隆和里,0,王銘宗,4,無,16,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,0,陳民乾,4,台灣獨立黨,7,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,0,吳俊德,12,信心希望聯盟,29,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,0,林幸蓉,7,健保免費連線,21,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,0,潘懷宗,260,新黨,571,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,1,姚文智,557,民主進步黨,1121,63,大同區隆和里
6300600-015,臺北市,大同區,隆和里,0,陳建斌,2,自由台灣黨,5,63,大同區隆和里
6300600-016,臺北市,大同區,蓬萊里,0,王銘宗,8,無,25,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,0,陳民乾,3,台灣獨立黨,9,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,0,吳俊德,22,信心希望聯盟,59,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,0,林幸蓉,19,健保免費連線,47,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,0,潘懷宗,293,新黨,993,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,1,姚文智,537,民主進步黨,1699,63,大同區蓬萊里
6300600-016,臺北市,大同區,蓬萊里,0,陳建斌,1,自由台灣黨,7,63,大同區蓬萊里
6300600-017,臺北市,大同區,國順里,0,王銘宗,6,無,12,63,大同區國順里
6300600-017,臺北市,大同區,國順里,0,陳民乾,3,台灣獨立黨,5,63,大同區國順里
6300600-017,臺北市,大同區,國順里,0,吳俊德,5,信心希望聯盟,22,63,大同區國順里
6300600-017,臺北市,大同區,國順里,0,林幸蓉,13,健保免費連線,26,63,大同區國順里
6300600-017,臺北市,大同區,國順里,0,潘懷宗,257,新黨,509,63,大同區國順里
6300600-017,臺北市,大同區,國順里,1,姚文智,578,民主進步黨,1189,63,大同區國順里
6300600-017,臺北市,大同區,國順里,0,陳建斌,1,自由台灣黨,5,63,大同區國順里
6300600-018,臺北市,大同區,國慶里,0,王銘宗,4,無,14,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,0,陳民乾,3,台灣獨立黨,9,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,0,吳俊德,9,信心希望聯盟,30,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,0,林幸蓉,9,健保免費連線,22,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,0,潘懷宗,327,新黨,936,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,1,姚文智,473,民主進步黨,1590,63,大同區國慶里
6300600-018,臺北市,大同區,國慶里,0,陳建斌,0,自由台灣黨,4,63,大同區國慶里
6300600-019,臺北市,大同區,揚雅里,0,王銘宗,7,無,13,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,0,陳民乾,4,台灣獨立黨,9,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,0,吳俊德,24,信心希望聯盟,44,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,0,林幸蓉,10,健保免費連線,18,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,0,潘懷宗,341,新黨,678,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,1,姚文智,619,民主進步黨,1375,63,大同區揚雅里
6300600-019,臺北市,大同區,揚雅里,0,陳建斌,1,自由台灣黨,7,63,大同區揚雅里
6300600-020,臺北市,大同區,斯文里,0,王銘宗,12,無,38,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,0,陳民乾,3,台灣獨立黨,15,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,0,吳俊德,13,信心希望聯盟,41,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,0,林幸蓉,11,健保免費連線,35,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,0,潘懷宗,254,新黨,998,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,1,姚文智,511,民主進步黨,1954,63,大同區斯文里
6300600-020,臺北市,大同區,斯文里,0,陳建斌,5,自由台灣黨,8,63,大同區斯文里
6300600-021,臺北市,大同區,鄰江里,0,王銘宗,11,無,28,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,0,陳民乾,5,台灣獨立黨,11,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,0,吳俊德,14,信心希望聯盟,57,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,0,林幸蓉,8,健保免費連線,26,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,0,潘懷宗,306,新黨,1320,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,1,姚文智,626,民主進步黨,2515,63,大同區鄰江里
6300600-021,臺北市,大同區,鄰江里,0,陳建斌,2,自由台灣黨,10,63,大同區鄰江里
6300600-022,臺北市,大同區,至聖里,0,王銘宗,11,無,36,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,0,陳民乾,5,台灣獨立黨,14,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,0,吳俊德,26,信心希望聯盟,103,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,0,林幸蓉,7,健保免費連線,37,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,0,潘懷宗,349,新黨,1731,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,1,姚文智,545,民主進步黨,2811,63,大同區至聖里
6300600-022,臺北市,大同區,至聖里,0,陳建斌,2,自由台灣黨,15,63,大同區至聖里
6300600-024,臺北市,大同區,老師里,0,王銘宗,7,無,28,63,大同區老師里
6300600-024,臺北市,大同區,老師里,0,陳民乾,3,台灣獨立黨,7,63,大同區老師里
6300600-024,臺北市,大同區,老師里,0,吳俊德,17,信心希望聯盟,53,63,大同區老師里
6300600-024,臺北市,大同區,老師里,0,林幸蓉,7,健保免費連線,26,63,大同區老師里
6300600-024,臺北市,大同區,老師里,0,潘懷宗,283,新黨,1129,63,大同區老師里
6300600-024,臺北市,大同區,老師里,1,姚文智,542,民主進步黨,2288,63,大同區老師里
6300600-024,臺北市,大同區,老師里,0,陳建斌,0,自由台灣黨,8,63,大同區老師里
6300600-025,臺北市,大同區,重慶里,0,王銘宗,10,無,45,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,0,陳民乾,3,台灣獨立黨,10,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,0,吳俊德,17,信心希望聯盟,81,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,0,林幸蓉,7,健保免費連線,27,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,0,潘懷宗,298,新黨,1525,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,1,姚文智,448,民主進步黨,2162,63,大同區重慶里
6300600-025,臺北市,大同區,重慶里,0,陳建斌,0,自由台灣黨,6,63,大同區重慶里
6300600-026,臺北市,大同區,保安里,0,王銘宗,8,無,22,63,大同區保安里
6300600-026,臺北市,大同區,保安里,0,陳民乾,2,台灣獨立黨,4,63,大同區保安里
6300600-026,臺北市,大同區,保安里,0,吳俊德,16,信心希望聯盟,40,63,大同區保安里
6300600-026,臺北市,大同區,保安里,0,林幸蓉,4,健保免費連線,18,63,大同區保安里
6300600-026,臺北市,大同區,保安里,0,潘懷宗,271,新黨,829,63,大同區保安里
6300600-026,臺北市,大同區,保安里,1,姚文智,536,民主進步黨,1572,63,大同區保安里
6300600-026,臺北市,大同區,保安里,0,陳建斌,5,自由台灣黨,14,63,大同區保安里
6300700-001,臺北市,萬華區,福星里,0,林郁方,486,中國國民黨,1471,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,0,李家幸,7,台灣獨立黨,20,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,0,黃福卿,4,無,8,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,0,洪顯政,2,大愛憲改聯盟,5,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,0,龔偉綸,17,無,50,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,1,林昶佐,520,時代力量,1378,63,萬華區福星里
6300700-001,臺北市,萬華區,福星里,0,尤瑞敏,19,樹黨,52,63,萬華區福星里
6300700-002,臺北市,萬華區,萬壽里,0,林郁方,444,中國國民黨,850,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,0,李家幸,6,台灣獨立黨,13,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,0,黃福卿,3,無,8,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,0,洪顯政,4,大愛憲改聯盟,6,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,0,龔偉綸,11,無,19,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,1,林昶佐,446,時代力量,860,63,萬華區萬壽里
6300700-002,臺北市,萬華區,萬壽里,0,尤瑞敏,19,樹黨,34,63,萬華區萬壽里
6300700-003,臺北市,萬華區,西門里,0,林郁方,491,中國國民黨,949,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,0,李家幸,4,台灣獨立黨,10,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,0,黃福卿,3,無,10,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,0,洪顯政,2,大愛憲改聯盟,7,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,0,龔偉綸,19,無,43,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,1,林昶佐,481,時代力量,968,63,萬華區西門里
6300700-003,臺北市,萬華區,西門里,0,尤瑞敏,28,樹黨,53,63,萬華區西門里
6300700-004,臺北市,萬華區,新起里,0,林郁方,396,中國國民黨,1548,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,0,李家幸,2,台灣獨立黨,11,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,0,黃福卿,2,無,17,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,0,洪顯政,1,大愛憲改聯盟,3,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,0,龔偉綸,13,無,53,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,1,林昶佐,510,時代力量,2013,63,萬華區新起里
6300700-004,臺北市,萬華區,新起里,0,尤瑞敏,22,樹黨,77,63,萬華區新起里
6300700-005,臺北市,萬華區,菜園里,0,林郁方,329,中國國民黨,1364,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,0,李家幸,6,台灣獨立黨,21,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,0,黃福卿,2,無,17,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,0,洪顯政,1,大愛憲改聯盟,10,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,0,龔偉綸,11,無,53,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,1,林昶佐,537,時代力量,2013,63,萬華區菜園里
6300700-005,臺北市,萬華區,菜園里,0,尤瑞敏,21,樹黨,78,63,萬華區菜園里
6300700-006,臺北市,萬華區,青山里,0,林郁方,252,中國國民黨,1319,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,0,李家幸,6,台灣獨立黨,19,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,0,黃福卿,1,無,11,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,0,洪顯政,2,大愛憲改聯盟,8,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,0,龔偉綸,7,無,32,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,1,林昶佐,408,時代力量,1859,63,萬華區青山里
6300700-006,臺北市,萬華區,青山里,0,尤瑞敏,11,樹黨,79,63,萬華區青山里
6300700-007,臺北市,萬華區,富民里,0,林郁方,292,中國國民黨,1044,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,0,李家幸,6,台灣獨立黨,19,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,0,黃福卿,3,無,9,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,0,洪顯政,2,大愛憲改聯盟,9,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,0,龔偉綸,4,無,28,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,1,林昶佐,549,時代力量,1782,63,萬華區富民里
6300700-007,臺北市,萬華區,富民里,0,尤瑞敏,20,樹黨,65,63,萬華區富民里
6300700-008,臺北市,萬華區,福音里,0,林郁方,436,中國國民黨,827,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,0,李家幸,6,台灣獨立黨,9,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,0,黃福卿,4,無,7,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,0,洪顯政,3,大愛憲改聯盟,3,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,0,龔偉綸,11,無,21,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,1,林昶佐,616,時代力量,1193,63,萬華區福音里
6300700-008,臺北市,萬華區,福音里,0,尤瑞敏,27,樹黨,43,63,萬華區福音里
6300700-009,臺北市,萬華區,仁德里,0,林郁方,350,中國國民黨,1220,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,0,李家幸,3,台灣獨立黨,13,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,0,黃福卿,5,無,12,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,0,洪顯政,3,大愛憲改聯盟,10,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,0,龔偉綸,12,無,36,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,1,林昶佐,503,時代力量,1528,63,萬華區仁德里
6300700-009,臺北市,萬華區,仁德里,0,尤瑞敏,29,樹黨,74,63,萬華區仁德里
6300700-010,臺北市,萬華區,富福里,0,林郁方,449,中國國民黨,1114,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,0,李家幸,7,台灣獨立黨,21,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,0,黃福卿,4,無,11,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,0,洪顯政,0,大愛憲改聯盟,5,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,0,龔偉綸,7,無,21,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,1,林昶佐,550,時代力量,1690,63,萬華區富福里
6300700-010,臺北市,萬華區,富福里,0,尤瑞敏,26,樹黨,72,63,萬華區富福里
6300700-011,臺北市,萬華區,頂碩里,0,林郁方,290,中國國民黨,1518,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,0,李家幸,4,台灣獨立黨,31,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,0,黃福卿,0,無,21,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,0,洪顯政,2,大愛憲改聯盟,5,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,0,龔偉綸,6,無,30,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,1,林昶佐,511,時代力量,2694,63,萬華區頂碩里
6300700-011,臺北市,萬華區,頂碩里,0,尤瑞敏,30,樹黨,150,63,萬華區頂碩里
6300700-012,臺北市,萬華區,雙園里,0,林郁方,321,中國國民黨,1020,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,0,李家幸,5,台灣獨立黨,20,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,0,黃福卿,4,無,14,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,0,洪顯政,3,大愛憲改聯盟,9,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,0,龔偉綸,8,無,28,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,1,林昶佐,421,時代力量,1536,63,萬華區雙園里
6300700-012,臺北市,萬華區,雙園里,0,尤瑞敏,33,樹黨,97,63,萬華區雙園里
6300700-013,臺北市,萬華區,新忠里,0,林郁方,573,中國國民黨,1504,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,0,李家幸,7,台灣獨立黨,9,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,0,黃福卿,0,無,3,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,0,洪顯政,2,大愛憲改聯盟,2,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,0,龔偉綸,9,無,17,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,1,林昶佐,320,時代力量,489,63,萬華區新忠里
6300700-013,臺北市,萬華區,新忠里,0,尤瑞敏,28,樹黨,61,63,萬華區新忠里
6300700-014,臺北市,萬華區,新和里,0,林郁方,804,中國國民黨,3514,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,0,李家幸,0,台灣獨立黨,14,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,0,黃福卿,3,無,8,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,0,洪顯政,1,大愛憲改聯盟,11,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,0,龔偉綸,6,無,45,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,1,林昶佐,247,時代力量,1442,63,萬華區新和里
6300700-014,臺北市,萬華區,新和里,0,尤瑞敏,22,樹黨,147,63,萬華區新和里
6300700-015,臺北市,萬華區,糖廍里,0,林郁方,410,中國國民黨,1225,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,0,李家幸,4,台灣獨立黨,19,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,0,黃福卿,3,無,9,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,0,洪顯政,2,大愛憲改聯盟,12,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,0,龔偉綸,7,無,31,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,1,林昶佐,636,時代力量,1884,63,萬華區糖廍里
6300700-015,臺北市,萬華區,糖廍里,0,尤瑞敏,44,樹黨,100,63,萬華區糖廍里
6300700-016,臺北市,萬華區,和平里,0,林郁方,406,中國國民黨,1359,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,0,李家幸,3,台灣獨立黨,26,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,0,黃福卿,2,無,11,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,0,洪顯政,1,大愛憲改聯盟,10,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,0,龔偉綸,12,無,40,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,1,林昶佐,700,時代力量,2581,63,萬華區和平里
6300700-016,臺北市,萬華區,和平里,0,尤瑞敏,34,樹黨,122,63,萬華區和平里
6300700-017,臺北市,萬華區,綠堤里,0,林郁方,409,中國國民黨,1113,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,0,李家幸,4,台灣獨立黨,11,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,0,黃福卿,3,無,9,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,0,洪顯政,7,大愛憲改聯盟,10,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,0,龔偉綸,7,無,21,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,1,林昶佐,353,時代力量,1238,63,萬華區綠堤里
6300700-017,臺北市,萬華區,綠堤里,0,尤瑞敏,24,樹黨,60,63,萬華區綠堤里
6300700-018,臺北市,萬華區,華江里,0,林郁方,384,中國國民黨,1943,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,0,李家幸,7,台灣獨立黨,31,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,0,黃福卿,1,無,10,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,0,洪顯政,3,大愛憲改聯盟,16,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,0,龔偉綸,5,無,51,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,1,林昶佐,542,時代力量,2763,63,萬華區華江里
6300700-018,臺北市,萬華區,華江里,0,尤瑞敏,25,樹黨,115,63,萬華區華江里
6300700-019,臺北市,萬華區,柳鄉里,0,林郁方,339,中國國民黨,1090,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,0,李家幸,8,台灣獨立黨,30,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,0,黃福卿,2,無,9,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,0,洪顯政,6,大愛憲改聯盟,14,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,0,龔偉綸,17,無,50,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,1,林昶佐,635,時代力量,1872,63,萬華區柳鄉里
6300700-019,臺北市,萬華區,柳鄉里,0,尤瑞敏,33,樹黨,84,63,萬華區柳鄉里
